Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<FeatTree_Ctx_struct*, std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*>, std::_Select1st<std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*> >, std::less<FeatTree_Ctx_struct*>, std::allocator<std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*> > >::erase(std::_Rb_tree_const_iterator<std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*> >, std::_Rb_tree_const_iterator<std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*> >)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<FeatTree_Ctx_struct*, std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*>, std::_Select1st<std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*> >, std::less<FeatTree_Ctx_struct*>, std::allocator<std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*> > >::_M_root()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<FeatTree_Ctx_struct*, std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*>, std::_Select1st<std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*> >, std::less<FeatTree_Ctx_struct*>, std::allocator<std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*> > >::_M_erase(std::_Rb_tree_node<std::pair<FeatTree_Ctx_struct* const, arti::FeatureProgram*> >*)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Region>, std::_Select1st<std::pair<std::string const, arti::Region> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Region> > >::_Rb_tree_impl<std::less<std::string>, true>::_M_initialize()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Region>, std::_Select1st<std::pair<std::string const, arti::Region> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Region> > >::_Rb_tree_impl<std::less<std::string>, true>::_Rb_tree_impl()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Region>, std::_Select1st<std::pair<std::string const, arti::Region> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Region> > >::_Rb_tree_impl<std::less<std::string>, true>::~_Rb_tree_impl()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Region>, std::_Select1st<std::pair<std::string const, arti::Region> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Region> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, arti::Region> >*)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Region>, std::_Select1st<std::pair<std::string const, arti::Region> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Region> > >::_Rb_tree()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Region>, std::_Select1st<std::pair<std::string const, arti::Region> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Region> > >::~_Rb_tree()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Experiment*>, std::_Select1st<std::pair<std::string const, arti::Experiment*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Experiment*> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::string const, arti::Experiment*> >*, std::_Rb_tree_node<std::pair<std::string const, arti::Experiment*> >*, std::string const&)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Experiment*>, std::_Select1st<std::pair<std::string const, arti::Experiment*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Experiment*> > >::find(std::string const&)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Experiment*>, std::_Select1st<std::pair<std::string const, arti::Experiment*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Experiment*> > >::_M_end()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Experiment*>, std::_Select1st<std::pair<std::string const, arti::Experiment*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Experiment*> > >::_S_key(std::_Rb_tree_node_base const*)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Experiment*>, std::_Select1st<std::pair<std::string const, arti::Experiment*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Experiment*> > >::_S_left(std::_Rb_tree_node_base*)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Experiment*>, std::_Select1st<std::pair<std::string const, arti::Experiment*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Experiment*> > >::_M_begin()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::Experiment*>, std::_Select1st<std::pair<std::string const, arti::Experiment*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::Experiment*> > >::_S_value(std::_Rb_tree_node_base const*)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureFunction*>, std::_Select1st<std::pair<std::string const, arti::FeatureFunction*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureFunction*> > >::_Rb_tree_impl<std::less<std::string>, true>::_M_initialize()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureFunction*>, std::_Select1st<std::pair<std::string const, arti::FeatureFunction*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureFunction*> > >::_Rb_tree_impl<std::less<std::string>, true>::_Rb_tree_impl()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureFunction*>, std::_Select1st<std::pair<std::string const, arti::FeatureFunction*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureFunction*> > >::_Rb_tree_impl<std::less<std::string>, true>::~_Rb_tree_impl()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureFunction*>, std::_Select1st<std::pair<std::string const, arti::FeatureFunction*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureFunction*> > >::end()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureFunction*>, std::_Select1st<std::pair<std::string const, arti::FeatureFunction*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureFunction*> > >::begin()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureFunction*>, std::_Select1st<std::pair<std::string const, arti::FeatureFunction*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureFunction*> > >::_M_begin()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureFunction*>, std::_Select1st<std::pair<std::string const, arti::FeatureFunction*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureFunction*> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, arti::FeatureFunction*> >*)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureFunction*>, std::_Select1st<std::pair<std::string const, arti::FeatureFunction*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureFunction*> > >::_Rb_tree()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureFunction*>, std::_Select1st<std::pair<std::string const, arti::FeatureFunction*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureFunction*> > >::~_Rb_tree()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureExpression*>, std::_Select1st<std::pair<std::string const, arti::FeatureExpression*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureExpression*> > >::_Rb_tree_impl<std::less<std::string>, true>::_M_initialize()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureExpression*>, std::_Select1st<std::pair<std::string const, arti::FeatureExpression*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureExpression*> > >::_Rb_tree_impl<std::less<std::string>, true>::_Rb_tree_impl()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureExpression*>, std::_Select1st<std::pair<std::string const, arti::FeatureExpression*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureExpression*> > >::_Rb_tree_impl<std::less<std::string>, true>::~_Rb_tree_impl()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureExpression*>, std::_Select1st<std::pair<std::string const, arti::FeatureExpression*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureExpression*> > >::end()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureExpression*>, std::_Select1st<std::pair<std::string const, arti::FeatureExpression*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureExpression*> > >::begin()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureExpression*>, std::_Select1st<std::pair<std::string const, arti::FeatureExpression*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureExpression*> > >::_M_begin()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureExpression*>, std::_Select1st<std::pair<std::string const, arti::FeatureExpression*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureExpression*> > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, arti::FeatureExpression*> >*)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureExpression*>, std::_Select1st<std::pair<std::string const, arti::FeatureExpression*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureExpression*> > >::_Rb_tree()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, arti::FeatureExpression*>, std::_Select1st<std::pair<std::string const, arti::FeatureExpression*> >, std::less<std::string>, std::allocator<std::pair<std::string const, arti::FeatureExpression*> > >::~_Rb_tree()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > >, std::_Select1st<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > >, std::less<std::string>, std::allocator<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > > >::_Rb_tree_impl<std::less<std::string>, true>::_M_initialize()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > >, std::_Select1st<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > >, std::less<std::string>, std::allocator<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > > >::_Rb_tree_impl<std::less<std::string>, true>::_Rb_tree_impl()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > >, std::_Select1st<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > >, std::less<std::string>, std::allocator<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > > >::_Rb_tree_impl<std::less<std::string>, true>::~_Rb_tree_impl()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > >, std::_Select1st<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > >, std::less<std::string>, std::allocator<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > > >::_M_begin()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > >, std::_Select1st<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > >, std::less<std::string>, std::allocator<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > >*)
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > >, std::_Select1st<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > >, std::less<std::string>, std::allocator<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > > >::_Rb_tree()
  0.00     45.14     0.00        1     0.00     0.00  std::_Rb_tree<std::string, std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > >, std::_Select1st<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > >, std::less<std::string>, std::allocator<std::pair<std::string const, std::set<std::string, std::less<std::string>, std::allocator<std::string> > > > >::~_Rb_tree()
  0.00     45.14     0.00        1     0.00     0.00  std::pair<std::string const, arti::Experiment*>* std::__addressof<std::pair<std::string const, arti::Experiment*> >(std::pair<std::string const, arti::Experiment*>&)
  0.00     45.14     0.00        1     0.00     0.00  _ZSt12__get_helperILj0ERKP19FeatTree_Ctx_structIEENSt9__add_refIT0_E4typeERSt11_Tuple_implIXT_EIS5_DpT1_EE
  0.00     45.14     0.00        1     0.00     0.00  std::__add_ref<std::tuple_element<0u, std::tuple<FeatTree_Ctx_struct* const&> >::type>::type std::get<0u, FeatTree_Ctx_struct* const&>(std::tuple<FeatTree_Ctx_struct* const&>&)
  0.00     45.14     0.00        1     0.00     0.00  std::remove_reference<std::unique_ptr<arti::FeatureProgram, std::default_delete<arti::FeatureProgram> > >::type&& std::move<std::unique_ptr<arti::FeatureProgram, std::default_delete<arti::FeatureProgram> > >(std::unique_ptr<arti::FeatureProgram, std::default_delete<arti::FeatureProgram> >&&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.02% of 45.14 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.9    0.00   45.11                 main [1]
                0.00   45.11       1/1           arti::Experiment::run() [3]
                0.00    0.00       1/1           arti::ExperimentRepository::find(char const*) [383]
                0.00    0.00       1/1           arti::ExperimentRepository::instance() [838]
                0.00    0.00       1/3           arti::Log::instance() [788]
                0.00    0.00       1/3           arti::Log::record() [787]
-----------------------------------------------
                0.00   45.11       1/1           arti::Experiment::run() [3]
[2]     99.9    0.00   45.11       1         AnnotatedEntropy::doRun() [2]
                0.00   36.86       1/1           std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > > arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::collect_entropies_sorted<std::_Fwd_list_iterator<AnnotatedData>, std::_List_iterator<std::pair<std::string, arti::Piece> > >(std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [4]
                0.00    8.25       1/1           collect_annos() [9]
                0.00    0.00       1/1           std::forward_list<AnnotatedData, std::allocator<AnnotatedData> >::~forward_list() [255]
                0.00    0.00       1/1           AnnotatedClassifier::AnnotatedClassifier() [309]
                0.00    0.00       1/1           AnnotatedClassifier::~AnnotatedClassifier() [310]
                0.00    0.00       1/1           AnnotatedClassifier::collect_attribs() [329]
                0.00    0.00       1/66          std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::~list() [347]
                0.00    0.00    1122/1122        std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >::operator->() const [590]
                0.00    0.00     375/375         arti::Experiment::file() [645]
                0.00    0.00     375/1127        std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::end() [588]
                0.00    0.00     375/6697        std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >::operator!=(std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > const&) const [479]
                0.00    0.00     374/374         arti::operator<<(std::ostream&, arti::Piece const&) [647]
                0.00    0.00     374/374         std::ostream& arti::operator<< <arti::MatchOutcome>(std::ostream&, arti::EntropyMeasure<arti::MatchOutcome> const&) [648]
                0.00    0.00     374/3441        std::_List_iterator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >::operator++() [516]
                0.00    0.00       1/1           std::forward_list<AnnotatedData, std::allocator<AnnotatedData> >::end() [908]
                0.00    0.00       1/1           std::forward_list<AnnotatedData, std::allocator<AnnotatedData> >::begin() [909]
                0.00    0.00       1/1           std::list<std::pair<std::string, arti::Piece>, std::allocator<std::pair<std::string, arti::Piece> > >::end() [937]
                0.00    0.00       1/676         std::list<std::pair<std::string, arti::Piece>, std::allocator<std::pair<std::string, arti::Piece> > >::begin() [613]
                0.00    0.00       1/1875        std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::begin() [543]
                0.00    0.00       1/1           std::list<std::pair<std::string, arti::Piece>, std::allocator<std::pair<std::string, arti::Piece> > >::~list() [939]
-----------------------------------------------
                0.00   45.11       1/1           main [1]
[3]     99.9    0.00   45.11       1         arti::Experiment::run() [3]
                0.00   45.11       1/1           AnnotatedEntropy::doRun() [2]
                0.00    0.00       2/3           arti::Log::instance() [788]
                0.00    0.00       2/3           arti::Log::record() [787]
-----------------------------------------------
                0.00   36.86       1/1           AnnotatedEntropy::doRun() [2]
[4]     81.7    0.00   36.86       1         std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > > arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::collect_entropies_sorted<std::_Fwd_list_iterator<AnnotatedData>, std::_List_iterator<std::pair<std::string, arti::Piece> > >(std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [4]
                0.00   36.86       1/1           std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > > arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::collect_entropies<std::_Fwd_list_iterator<AnnotatedData>, std::_List_iterator<std::pair<std::string, arti::Piece> > >(std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [5]
                0.00    0.00       1/1           void std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::sort<bool (*)(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&, std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&)>(bool (*)(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&, std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > const&)) [349]
-----------------------------------------------
                0.00   36.86       1/1           std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > > arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::collect_entropies_sorted<std::_Fwd_list_iterator<AnnotatedData>, std::_List_iterator<std::pair<std::string, arti::Piece> > >(std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [4]
[5]     81.7    0.00   36.86       1         std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > > arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::collect_entropies<std::_Fwd_list_iterator<AnnotatedData>, std::_List_iterator<std::pair<std::string, arti::Piece> > >(std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [5]
                0.39   36.47     675/675         arti::EntropyMeasure<arti::MatchOutcome> arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::subset_entropy_of<std::_Fwd_list_iterator<AnnotatedData> >(std::pair<std::string, arti::Piece> const&, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [6]
                0.00    0.00     675/3078        arti::EntropyMeasure<arti::MatchOutcome>::~EntropyMeasure() [272]
                0.00    0.00     374/374         void std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::emplace_front<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > >(std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >&&) [324]
                0.00    0.00     374/374         std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >::pair<std::pair<std::string, arti::Piece>&, arti::EntropyMeasure<arti::MatchOutcome>&, void>(std::pair<std::string, arti::Piece>&, arti::EntropyMeasure<arti::MatchOutcome>&) [332]
                0.00    0.00     374/748         std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >::~pair() [315]
                0.00    0.00    1049/1049        std::_List_iterator<std::pair<std::string, arti::Piece> >::operator*() const [597]
                0.00    0.00     676/676         std::_List_iterator<std::pair<std::string, arti::Piece> >::operator!=(std::_List_iterator<std::pair<std::string, arti::Piece> > const&) const [612]
                0.00    0.00     675/7716        arti::EntropyMeasure<arti::MatchOutcome>::value() const [478]
                0.00    0.00     675/675         std::_List_iterator<std::pair<std::string, arti::Piece> >::operator++(int) [629]
                0.00    0.00       1/66          std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > >::list() [696]
-----------------------------------------------
                0.39   36.47     675/675         std::list<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> >, std::allocator<std::pair<std::pair<std::string, arti::Piece>, arti::EntropyMeasure<arti::MatchOutcome> > > > arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::collect_entropies<std::_Fwd_list_iterator<AnnotatedData>, std::_List_iterator<std::pair<std::string, arti::Piece> > >(std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_List_iterator<std::pair<std::string, arti::Piece> >, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [5]
[6]     81.7    0.39   36.47     675         arti::EntropyMeasure<arti::MatchOutcome> arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::subset_entropy_of<std::_Fwd_list_iterator<AnnotatedData> >(std::pair<std::string, arti::Piece> const&, std::_Fwd_list_iterator<AnnotatedData>, std::_Fwd_list_iterator<AnnotatedData>) [6]
                0.24   22.58 45600975/45600975     AnnotatedClassifier::value_of(AnnotatedData const&, std::pair<std::string, arti::Piece> const&) [7]
                0.32    4.15    1281/1281        arti::EntropyMeasure<arti::MatchOutcome> arti::Classifier<std::pair<std::string, arti::Piece>, AnnotatedData, arti::MatchOutcome, int>::entropy_of<std::_List_iterator<AnnotatedData> >(std::_List_iterator<AnnotatedData>, std::_List_iterator<AnnotatedData>) [20]
                0.12    3.61 45600975/45600975     std::list<AnnotatedData, std::allocator<AnnotatedData> >::push_front(AnnotatedData const&) [22]
                0.51    2.95 45600975/45600975     std::map<int, std::list<AnnotatedData, std::allocator<AnnotatedData> >, std::less<int>, std::allocator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::operator[](int const&) [24]
                0.00    0.67     675/675         std::map<int, std::list<AnnotatedData, std::allocator<AnnotatedData> >, std::less<int>, std::allocator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::~map() [58]
                0.47    0.18 91201950/91201950     std::_Fwd_list_iterator<AnnotatedData>::operator*() const [69]
                0.00    0.37    1281/1281        std::list<AnnotatedData, std::allocator<AnnotatedData> >::size() const [90]
                0.20    0.00 45601650/45601650     std::_Fwd_list_iterator<AnnotatedData>::operator!=(std::_Fwd_list_iterator<AnnotatedData> const&) const [119]
                0.10    0.00 45600975/45600975     std::_Fwd_list_iterator<AnnotatedData>::operator++(int) [162]
                0.00    0.00    1281/1281        arti::EntropyMeasure<arti::MatchOutcome>::merge_counts(std::map<arti::MatchOutcome, int, std::less<arti::MatchOutcome>, std::allocator<std::pair<arti::MatchOutcome const, int> > > const&) [252]
                0.00    0.00    1655/45602630     std::map<int, std::list<AnnotatedData, std::allocator<AnnotatedData> >, std::less<int>, std::allocator<std::pair<int const, std::list<AnnotatedData, std::allocator<AnnotatedData> > > > >::end() [88]
